Tool IDs,Sample ID,Angle,Filepath,Lights,Make,Model,Flash,ISO,Exposure,Aperture,Focal length (mm),Time Taken,Image ID,Capture Session ID
23,34,45,images/23/IMG_0752.jpg,TRUE,Apple,iPhone 17,FALSE,160,1/60,1.6,5.96,2026-09-03T16:19:10.541-04:00,image-95e097de94efbebf,session-2026-09-03-007
23,34,90,images/23/IMG_0754.jpg,TRUE,Apple,iPhone 17,FALSE,160,1/60,1.6,5.96,2026-09-03T16:19:55.778-04:00,image-aabbcf1aab147b26,session-2026-09-03-007
23,34,135,images/23/IMG_0755.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-03T16:21:04.909-04:00,image-890705697034295b,session-2026-09-03-007
23,34,180,images/23/IMG_0756.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-03T16:21:30.959-04:00,image-6f39a7656c18a760,session-2026-09-03-007
23,34,225,images/23/IMG_0757.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-03T16:21:49.206-04:00,image-e6c406c0afacfedb,session-2026-09-03-007
23,34,270,images/23/IMG_0758.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-03T16:22:07.695-04:00,image-92389656b306db73,session-2026-09-03-007
23,34,315,images/23/IMG_0759.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-03T16:22:27.061-04:00,image-8a6ff589e804b0a6,session-2026-09-03-007
23,35,0,images/23/IMG_0762.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-03T16:24:21.403-04:00,image-8a215273324618f7,session-2026-09-03-007
23,35,45,images/23/IMG_0763.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-03T16:24:38.301-04:00,image-c894872e86f1e8a6,session-2026-09-03-007
23,35,90,images/23/IMG_0764.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-03T16:25:30.142-04:00,image-a2d56dd7860d556e,session-2026-09-03-007
23,35,135,images/23/IMG_0765.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-03T16:26:39.492-04:00,image-eb3711dbc5253752,session-2026-09-03-007
23,35,180,images/23/IMG_0766.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-03T16:27:00.229-04:00,image-6a815c23371e8870,session-2026-09-03-007
23,35,225,images/23/IMG_0767.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-03T16:27:17.888-04:00,image-9da89620c55f8dee,session-2026-09-03-007
23,35,270,images/23/IMG_0769.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-03T16:27:35.444-04:00,image-12d24306af552972,session-2026-09-03-007
23,35,315,images/23/IMG_0770.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-03T16:28:22.711-04:00,image-d7dd3b0bac03c947,session-2026-09-03-007
23,36,0,images/23/IMG_0771.jpg,FALSE,Apple,iPhone 17,FALSE,800,1/24,1.6,5.96,2026-09-03T16:31:23.067-04:00,image-70a58ae7b4afe39e,session-2026-09-03-007
23,36,45,images/23/IMG_0772.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/24,1.6,5.96,2026-09-03T16:31:41.302-04:00,image-62e63494941c6780,session-2026-09-03-007
23,36,90,images/23/IMG_0773.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:32:13.295-04:00,image-43e332dad1424435,session-2026-09-03-007
23,36,135,images/23/IMG_0774.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:32:34.389-04:00,image-74b362de4c678051,session-2026-09-03-007
23,36,180,images/23/IMG_0775.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/18,1.6,5.96,2026-09-03T16:33:26.279-04:00,image-d5f1e1d86cfdcadb,session-2026-09-03-007
23,36,225,images/23/IMG_0776.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:33:38.636-04:00,image-72d214dc4c2332bd,session-2026-09-03-007
23,36,270,images/23/IMG_0777.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:33:52.726-04:00,image-04b613093e770f29,session-2026-09-03-007
23,36,315,images/23/IMG_0778.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:34:14.504-04:00,image-7194687a1901db76,session-2026-09-03-007
23,37,0,images/23/IMG_0779.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:34:52.818-04:00,image-c603961cba0d4557,session-2026-09-03-007
23,37,45,images/23/IMG_0780.jpg,FALSE,Apple,iPhone 17,FALSE,800,1/24,1.6,5.96,2026-09-03T16:35:12.527-04:00,image-e5d8166a9f28a0ba,session-2026-09-03-007
23,37,90,images/23/IMG_0781.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:35:25.496-04:00,image-c128f2e1e165eb80,session-2026-09-03-007
23,37,135,images/23/IMG_0782.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:35:41.224-04:00,image-359407323c0ee9ea,session-2026-09-03-007
23,37,180,images/23/IMG_0783.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:36:18.714-04:00,image-884710482441401f,session-2026-09-03-007
23,37,225,images/23/IMG_0784.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:36:27.512-04:00,image-5d7d09165ee4dfaf,session-2026-09-03-007
23,37,270,images/23/IMG_0785.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:36:37.032-04:00,image-4aa0daaea7767e0c,session-2026-09-03-007
23,37,315,images/23/IMG_0786.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/29,1.6,5.96,2026-09-03T16:36:54.497-04:00,image-db03b183c941db9b,session-2026-09-03-007
23,38,0,images/23/IMG_0787.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/28,1.6,5.96,2026-09-03T16:37:59.768-04:00,image-20321d2186d7addd,session-2026-09-03-007
23,38,45,images/23/IMG_0788.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/29,1.6,5.96,2026-09-03T16:39:02.246-04:00,image-4fb3c873935b4263,session-2026-09-03-007
23,38,90,images/23/IMG_0789.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/28,1.6,5.96,2026-09-03T16:39:38.923-04:00,image-3eb751ae6699d882,session-2026-09-03-007
23,38,135,images/23/IMG_0790.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:40:16.535-04:00,image-7c2e37e35f139f18,session-2026-09-03-007
23,38,180,images/23/IMG_0791.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:40:47.825-04:00,image-3374d6179dfc6ce6,session-2026-09-03-007
23,38,225,images/23/IMG_0793.jpg,FALSE,Apple,iPhone 17,FALSE,800,1/30,1.6,5.96,2026-09-03T16:42:09.572-04:00,image-6e85100166addeab,session-2026-09-03-007
23,38,270,images/23/IMG_0794.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:42:32.216-04:00,image-9f20414899726f70,session-2026-09-03-007
23,38,315,images/23/IMG_0796.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:43:03.834-04:00,image-9385983cca0026c3,session-2026-09-03-007
23,39,0,images/23/IMG_0797.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/29,1.6,5.96,2026-09-03T16:43:52.365-04:00,image-7dd6470609beb3b5,session-2026-09-03-007
23,39,45,images/23/IMG_0798.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:44:17.920-04:00,image-51c020035a40f540,session-2026-09-03-007
23,39,90,images/23/IMG_0799.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:44:32.700-04:00,image-c0fc8f6dc8d0d9d8,session-2026-09-03-007
23,39,135,images/23/IMG_0800.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:44:57.428-04:00,image-cbd9e57cc72698c5,session-2026-09-03-007
23,39,180,images/23/IMG_0802.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:46:43.254-04:00,image-158b18b480c0e4ae,session-2026-09-03-007
23,39,225,images/23/IMG_0803.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:47:15.225-04:00,image-92785c4b0620c90b,session-2026-09-03-007
23,39,270,images/23/IMG_0804.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:47:36.030-04:00,image-5ed9a3c994bfc3d4,session-2026-09-03-007
23,39,315,images/23/IMG_0805.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/30,1.6,5.96,2026-09-03T16:47:53.854-04:00,image-8054d252091a2a54,session-2026-09-03-007
26,40,0,images/26/IMG_0869.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-08T16:20:55.943-04:00,image-9dd3d65da728213f,session-2026-09-08-009
26,40,45,images/26/IMG_0870.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-08T16:21:15.232-04:00,image-3bf6bc58ed99ffee,session-2026-09-08-009
26,40,90,images/26/IMG_0871.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-08T16:21:35.178-04:00,image-57d3b02f68eae664,session-2026-09-08-009
26,40,135,images/26/IMG_0872.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-08T16:21:44.565-04:00,image-691aa39cc1e3d304,session-2026-09-08-009
26,40,180,images/26/IMG_0873.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-08T16:22:08.627-04:00,image-4c65a09b27461f34,session-2026-09-08-009
26,40,225,images/26/IMG_0874.jpg,TRUE,Apple,iPhone 17,FALSE,160,1/60,1.6,5.96,2026-09-08T16:22:23.333-04:00,image-57c8fd09a201ba96,session-2026-09-08-009
26,40,270,images/26/IMG_0875.jpg,TRUE,Apple,iPhone 17,FALSE,160,1/60,1.6,5.96,2026-09-08T16:22:35.295-04:00,image-c8d0723286b2f5db,session-2026-09-08-009
26,40,315,images/26/IMG_0876.jpg,TRUE,Apple,iPhone 17,FALSE,160,1/60,1.6,5.96,2026-09-08T16:22:44.927-04:00,image-da7db50109237169,session-2026-09-08-009
26,41,0,images/26/IMG_0878.jpg,TRUE,Apple,iPhone 17,FALSE,160,1/60,1.6,5.96,2026-09-08T16:25:38.343-04:00,image-cb3c85c66b2e7866,session-2026-09-08-009
26,41,45,images/26/IMG_0879.jpg,TRUE,Apple,iPhone 17,FALSE,160,1/60,1.6,5.96,2026-09-08T16:25:54.012-04:00,image-7e1267a6bfcc1666,session-2026-09-08-009
26,41,90,images/26/IMG_0880.jpg,TRUE,Apple,iPhone 17,FALSE,160,1/60,1.6,5.96,2026-09-08T16:26:06.693-04:00,image-048ff7247f371f4f,session-2026-09-08-009
26,41,135,images/26/IMG_0881.jpg,TRUE,Apple,iPhone 17,FALSE,160,1/60,1.6,5.96,2026-09-08T16:26:17.841-04:00,image-4ea17e88248bbc30,session-2026-09-08-009
26,41,180,images/26/IMG_0882.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-08T16:27:27.298-04:00,image-5de133a2c55eb034,session-2026-09-08-009
26,41,225,images/26/IMG_0883.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-08T16:27:44.953-04:00,image-93f92d92015006f4,session-2026-09-08-009
26,41,270,images/26/IMG_0884.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-08T16:28:05.369-04:00,image-1a81caeefbc030c5,session-2026-09-08-009
26,41,315,images/26/IMG_0885.jpg,TRUE,Apple,iPhone 17,FALSE,160,1/60,1.6,5.96,2026-09-08T16:28:22.682-04:00,image-c392115785e30305,session-2026-09-08-009
26,42,0,images/26/IMG_0886.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-08T16:28:57.794-04:00,image-6b61c63030b340d1,session-2026-09-08-009
26,42,45,images/26/IMG_0887.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-08T16:29:15.002-04:00,image-cdc45b698a499365,session-2026-09-08-009
26,42,90,images/26/IMG_0888.jpg,TRUE,Apple,iPhone 17,FALSE,160,1/60,1.6,5.96,2026-09-08T16:29:28.268-04:00,image-420cd5caff59ca9f,session-2026-09-08-009
26,42,135,images/26/IMG_0889.jpg,TRUE,Apple,iPhone 17,FALSE,160,1/60,1.6,5.96,2026-09-08T16:29:38.926-04:00,image-3ec233b6a69dcb79,session-2026-09-08-009
26,42,180,images/26/IMG_0890.jpg,TRUE,Apple,iPhone 17,FALSE,160,1/60,1.6,5.96,2026-09-08T16:30:07.920-04:00,image-a7a04118712f97c8,session-2026-09-08-009
26,42,225,images/26/IMG_0891.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-08T16:30:22.999-04:00,image-a5b025a1493f9034,session-2026-09-08-009
26,42,270,images/26/IMG_0893.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-08T16:30:50.805-04:00,image-e270fb9a2b80f457,session-2026-09-08-009
26,42,315,images/26/IMG_0894.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-08T16:31:12.197-04:00,image-54274530e973e8db,session-2026-09-08-009
26,43,0,images/26/IMG_0895.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-08T16:32:09.666-04:00,image-c2f629a8b0c436af,session-2026-09-08-009
26,43,45,images/26/IMG_0896.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-08T16:32:21.262-04:00,image-8bca31878123ca70,session-2026-09-08-009
26,43,90,images/26/IMG_0897.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-08T16:32:30.764-04:00,image-13b603bb0cc2bcd2,session-2026-09-08-009
26,43,135,images/26/IMG_0899.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-08T16:33:00.743-04:00,image-f6c5107800538611,session-2026-09-08-009
26,43,180,images/26/IMG_0900.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-08T16:33:15.753-04:00,image-2ce9f1225d8c0a88,session-2026-09-08-009
26,43,225,images/26/IMG_0901.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-08T16:33:41.216-04:00,image-636e7cf8b7d1579d,session-2026-09-08-009
26,43,270,images/26/IMG_0902.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-08T16:34:00.958-04:00,image-b0f0125b80176a2b,session-2026-09-08-009
26,43,315,images/26/IMG_0903.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-08T16:34:25.567-04:00,image-2fba4b99b86972a0,session-2026-09-08-009
26,44,0,images/26/IMG_0906.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/29,1.6,5.96,2026-09-08T16:39:39.772-04:00,image-c6e76bb2c18a5a08,session-2026-09-08-009
26,44,45,images/26/IMG_0907.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/27,1.6,5.96,2026-09-08T16:40:02.976-04:00,image-dee93c83f3a79606,session-2026-09-08-009
26,44,90,images/26/IMG_0908.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/29,1.6,5.96,2026-09-08T16:40:21.983-04:00,image-d6db57016a387d19,session-2026-09-08-009
26,44,135,images/26/IMG_0909.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/27,1.6,5.96,2026-09-08T16:40:57.205-04:00,image-23458b1c9fdbc937,session-2026-09-08-009
26,44,180,images/26/IMG_0911.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/26,1.6,5.96,2026-09-08T16:41:34.383-04:00,image-e45b58bab70ee902,session-2026-09-08-009
26,44,225,images/26/IMG_0912.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/27,1.6,5.96,2026-09-08T16:41:46.243-04:00,image-1dbc3dfa81a0ab49,session-2026-09-08-009
26,44,270,images/26/IMG_0913.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/29,1.6,5.96,2026-09-08T16:41:55.864-04:00,image-a179dca11b744ff8,session-2026-09-08-009
26,44,315,images/26/IMG_0914.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/25,1.6,5.96,2026-09-08T16:42:11.386-04:00,image-3c3894c0e1328dc0,session-2026-09-08-009
26,45,0,images/26/IMG_0923.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/26,1.6,5.96,2026-09-08T16:45:38.622-04:00,image-9052d1d74974ba4a,session-2026-09-08-009
26,45,45,images/26/IMG_0924.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/28,1.6,5.96,2026-09-08T16:46:25.056-04:00,image-ed1dd2c7a55310ca,session-2026-09-08-009
26,45,90,images/26/IMG_0925.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/28,1.6,5.96,2026-09-08T16:46:49.351-04:00,image-59ccab0ec4ac63a6,session-2026-09-08-009
26,45,135,images/26/IMG_0926.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/27,1.6,5.96,2026-09-08T16:47:09.362-04:00,image-63c7a2decc5b9d32,session-2026-09-08-009
26,45,180,images/26/IMG_0927.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/24,1.6,5.96,2026-09-08T16:47:42.029-04:00,image-07279ce8b7635293,session-2026-09-08-009
26,45,225,images/26/IMG_0929.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/24,1.6,5.96,2026-09-08T16:48:07.642-04:00,image-c9a1db5d7358e6d2,session-2026-09-08-009
26,45,270,images/26/IMG_0930.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/25,1.6,5.96,2026-09-08T16:48:29.006-04:00,image-4308e6284b01f539,session-2026-09-08-009
26,45,315,images/26/IMG_0932.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/24,1.6,5.96,2026-09-08T16:50:14.339-04:00,image-66692d62284e20ba,session-2026-09-08-009
26,46,0,images/26/IMG_0935.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/26,1.6,5.96,2026-09-08T16:51:12.680-04:00,image-bd8c6dd0ec6576cc,session-2026-09-08-009
26,46,45,images/26/IMG_0936.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/27,1.6,5.96,2026-09-08T16:51:43.013-04:00,image-420784a2d291226a,session-2026-09-08-009
26,46,90,images/26/IMG_0937.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/25,1.6,5.96,2026-09-08T16:52:02.654-04:00,image-d8886de72c791fb3,session-2026-09-08-009
26,46,135,images/26/IMG_0939.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/26,1.6,5.96,2026-09-08T16:52:33.315-04:00,image-b8bff0a54e8005bf,session-2026-09-08-009
26,46,180,images/26/IMG_0941.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/25,1.6,5.96,2026-09-08T16:53:11.350-04:00,image-9e501bb24f6792e4,session-2026-09-08-009
26,46,225,images/26/IMG_0942.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/23,1.6,5.96,2026-09-08T16:53:27.234-04:00,image-13a604c18c6dacc0,session-2026-09-08-009
26,46,270,images/26/IMG_0943.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/24,1.6,5.96,2026-09-08T16:53:41.729-04:00,image-566150db0845e03e,session-2026-09-08-009
26,46,315,images/26/IMG_0944.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/28,1.6,5.96,2026-09-08T16:54:00.579-04:00,image-d5932389d9423c17,session-2026-09-08-009
26,47,0,images/26/IMG_0947.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/20,1.6,5.96,2026-09-08T16:55:46.225-04:00,image-e12a905fecd4e3b3,session-2026-09-08-009
26,47,45,images/26/IMG_0948.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/27,1.6,5.96,2026-09-08T16:56:04.616-04:00,image-f54b32016e76fdac,session-2026-09-08-009
26,47,90,images/26/IMG_0949.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/27,1.6,5.96,2026-09-08T16:56:18.372-04:00,image-93926b4c1a1be21c,session-2026-09-08-009
26,47,135,images/26/IMG_0950.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/23,1.6,5.96,2026-09-08T16:56:27.009-04:00,image-53e331da32b0373e,session-2026-09-08-009
26,47,180,images/26/IMG_0951.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/26,1.6,5.96,2026-09-08T16:56:51.720-04:00,image-e51ea0d177c85f7d,session-2026-09-08-009
26,47,225,images/26/IMG_0953.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/23,1.6,5.96,2026-09-08T16:57:28.712-04:00,image-960a89de71c4e69d,session-2026-09-08-009
26,47,270,images/26/IMG_0954.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/22,1.6,5.96,2026-09-08T16:57:53.093-04:00,image-4231f78305cf36dc,session-2026-09-08-009
26,47,315,images/26/IMG_0956.jpg,FALSE,Apple,iPhone 17,FALSE,1000,1/25,1.6,5.96,2026-09-08T16:58:17.292-04:00,image-e0b23ac12f0063c2,session-2026-09-08-009
33,48,0,images/33/IMG_0970.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-11T16:42:45.235-04:00,image-038f1d3a80c8fe7f,session-2026-09-11-010
33,48,45,images/33/IMG_0971.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-11T16:43:21.329-04:00,image-ccde6bedc3dfd0f6,session-2026-09-11-010
33,48,90,images/33/IMG_0973.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-11T16:44:12.997-04:00,image-6299a7c775c3aad7,session-2026-09-11-010
33,48,135,images/33/IMG_0974.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-11T16:44:30.727-04:00,image-2dc19198fd34fbed,session-2026-09-11-010
33,48,180,images/33/IMG_0975.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-11T16:45:18.780-04:00,image-fc3dfc1a37f742a8,session-2026-09-11-010
33,48,225,images/33/IMG_0976.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-11T16:45:40.792-04:00,image-6ede997d32e2275a,session-2026-09-11-010
33,48,270,images/33/IMG_0977.jpg,TRUE,Apple,iPhone 17,FALSE,100,1/60,1.6,5.96,2026-09-11T16:46:02.352-04:00,image-ff3c7b8acda43107,session-2026-09-11-010
33,48,315,images/33/IMG_0978.jpg,TRUE,Apple,iPhone 17,FALSE,125,1/60,1.6,5.96,2026-09-11T16:46:26.051-04:00,image-484b0525d6ec6b73,session-2026-09-11-010
4,,,images/4/IMG_2430.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-02T12:32:04.625-04:00,image-c729345a587a7e30,session-2026-09-02-001
4,,,images/4/IMG_2431.jpg,,Apple,iPhone 14 Pro Max,FALSE,125,1/60,1.78,6.86,2026-09-02T12:32:13.799-04:00,image-f6c6336d4e6b88e3,session-2026-09-02-001
4,,,images/4/IMG_2432.jpg,,Apple,iPhone 14 Pro Max,FALSE,125,1/60,1.78,6.86,2026-09-02T12:32:23.116-04:00,image-27fa784325966064,session-2026-09-02-001
4,,,images/4/IMG_2433.jpg,,Apple,iPhone 14 Pro Max,FALSE,125,1/60,1.78,6.86,2026-09-02T12:32:38.696-04:00,image-876175ee8a2d5795,session-2026-09-02-001
4,,,images/4/IMG_2434.jpg,,Apple,iPhone 14 Pro Max,FALSE,125,1/60,1.78,6.86,2026-09-02T12:32:48.645-04:00,image-5f123fcfecd3bbdc,session-2026-09-02-001
4,,,images/4/IMG_2435.jpg,,Apple,iPhone 14 Pro Max,FALSE,125,1/60,1.78,6.86,2026-09-02T12:32:57.988-04:00,image-d5dd571563e3cd89,session-2026-09-02-001
4,,,images/4/IMG_2436.jpg,,Apple,iPhone 14 Pro Max,FALSE,125,1/60,1.78,6.86,2026-09-02T12:33:09.426-04:00,image-efa8a85242aa814f,session-2026-09-02-001
4,,,images/4/IMG_2438.jpg,,Apple,iPhone 14 Pro Max,FALSE,125,1/60,1.78,6.86,2026-09-02T12:33:48.843-04:00,image-3e45fe4f8535c05b,session-2026-09-02-001
4,,,images/4/IMG_2439.jpg,,Apple,iPhone 14 Pro Max,FALSE,125,1/60,1.78,6.86,2026-09-02T12:33:59.648-04:00,image-5028d474eb9f0431,session-2026-09-02-001
4,,,images/4/IMG_2440.jpg,,Apple,iPhone 14 Pro Max,FALSE,125,1/60,1.78,6.86,2026-09-02T12:34:26.645-04:00,image-b5490de785e94a8a,session-2026-09-02-001
4,,,images/4/IMG_2441.jpg,,Apple,iPhone 14 Pro Max,FALSE,500,1/60,1.78,6.86,2026-09-02T12:34:55.619-04:00,image-efe3dd13ec028c7d,session-2026-09-02-001
4,,,images/4/IMG_2443.jpg,,Apple,iPhone 14 Pro Max,FALSE,500,1/60,1.78,6.86,2026-09-02T12:35:20.873-04:00,image-fc34054f06e9cb37,session-2026-09-02-001
4,,,images/4/IMG_2444.jpg,,Apple,iPhone 14 Pro Max,FALSE,640,1/60,1.78,6.86,2026-09-02T12:35:35.775-04:00,image-436cbef430c20da2,session-2026-09-02-001
4,,,images/4/IMG_2445.jpg,,Apple,iPhone 14 Pro Max,FALSE,640,1/60,1.78,6.86,2026-09-02T12:35:50.378-04:00,image-de72de0bfdb332b5,session-2026-09-02-001
4,,,images/4/IMG_2446.jpg,,Apple,iPhone 14 Pro Max,FALSE,640,1/60,1.78,6.86,2026-09-02T12:36:05.375-04:00,image-fe3a4f1a5b203f9c,session-2026-09-02-001
4,,,images/4/IMG_2447.jpg,,Apple,iPhone 14 Pro Max,FALSE,500,1/60,1.78,6.86,2026-09-02T12:36:18.235-04:00,image-7f0992ad6f6626fe,session-2026-09-02-001
4,,,images/4/IMG_2448.jpg,,Apple,iPhone 14 Pro Max,FALSE,500,1/60,1.78,6.86,2026-09-02T12:36:31.088-04:00,image-921245142b723c7b,session-2026-09-02-001
4,,,images/4/IMG_2449.jpg,,Apple,iPhone 14 Pro Max,FALSE,500,1/60,1.78,6.86,2026-09-02T12:36:40.340-04:00,image-56b9853efc605a79,session-2026-09-02-001
4,,,images/4/IMG_2450.jpg,,Apple,iPhone 14 Pro Max,FALSE,640,1/60,1.78,6.86,2026-09-02T12:37:06.405-04:00,image-d1320198bce6a06c,session-2026-09-02-001
4,,,images/4/IMG_2451.jpg,,Apple,iPhone 14 Pro Max,FALSE,500,1/60,1.78,6.86,2026-09-02T12:37:17.544-04:00,image-8e344fa5781dea81,session-2026-09-02-001
